Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,regulation of cardiac muscle cell membrane repolarization (GO:0099623),0.9587048694119541,1.238782553761972,0.0805,1.0,1.0,1/22,0.41%,FLNA
prerank,regulation of mononuclear cell migration (GO:0071675),0.960731021806916,1.2387463232815779,0.0905,1.0,1.0,3/23,1.68%,LGALS3;MDK;RARRES2
prerank,regulation of T cell receptor signaling pathway (GO:0050856),0.9733108471844734,1.238696441805798,0.083,1.0,1.0,6/35,1.03%,LGALS3;RPS3;CEACAM1;CD81;EZR;PHPT1
prerank,antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),0.9693669746536504,1.2381928098768462,0.084,1.0,1.0,9/33,2.03%,B2M;HLA-A;HLA-B;HLA-C;CALR;HLA-E;CANX;PDIA3;TAPBP
prerank,regulation of cellular amide metabolic process (GO:0034248),0.9715726523662562,1.2381616639753406,0.0785,1.0,1.0,1/32,0.05%,RPL10
prerank,regulation of lipid catabolic process (GO:0050994),0.963544903914514,1.2378865168923987,0.099,1.0,1.0,3/21,2.53%,APOC3;RARRES2;APOA2
prerank,odontogenesis (GO:0042476),0.977909908221087,1.2376641964416708,0.058,1.0,1.0,2/39,1.13%,COL1A2;LAMB1
prerank,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),0.9538547123991088,1.2376047592826542,0.087,1.0,1.0,2/17,1.35%,ATP1A1;ATP1B1
prerank,negative regulation of response to DNA damage stimulus (GO:2001021),0.9724962926834422,1.23760331955213,0.089,1.0,1.0,6/30,1.36%,TPT1;RPS3;CD74;PTTG1IP;MIF;CXCL12
prerank,stress granule assembly (GO:0034063),0.958408505331136,1.2370603832504385,0.1015,1.0,1.0,2/20,0.73%,RPS23;CIRBP
prerank,ERK1 and ERK2 cascade (GO:0070371),0.9599179467483752,1.2369810926131568,0.099,1.0,1.0,3/22,1.24%,APOA1;ZFP36L2;ZFP36L1
prerank,cellular sodium ion homeostasis (GO:0006883),0.9551854746894048,1.2367934902187585,0.09104552276138068,1.0,1.0,3/15,1.35%,ATP1A1;ATP1B3;ATP1B1
prerank,regulation of stem cell proliferation (GO:0072091),0.951283817835194,1.2367866905539393,0.0905,1.0,1.0,5/17,2.44%,EPCAM;FBLN1;ZFP36L1;HNRNPU;HMGB2
prerank,T cell activation involved in immune response (GO:0002286),0.9690867226619826,1.2365682332353494,0.0975,1.0,1.0,2/28,0.98%,MDK;CD74
prerank,TOR signaling (GO:0031929),0.9652382239087164,1.236279871998447,0.101,1.0,1.0,1/25,0.17%,RPS6
prerank,regulation of T cell mediated cytotoxicity (GO:0001914),0.9624650494469678,1.2360482193132825,0.106,1.0,1.0,4/28,1.53%,HLA-A;HLA-B;CEACAM1;HLA-E
prerank,negative regulation of phosphoprotein phosphatase activity (GO:0032515),0.9554026843590797,1.2358713586107768,0.0955,1.0,1.0,1/23,0.21%,LGALS3
prerank,positive regulation of cellular component movement (GO:0051272),0.9598449001368308,1.235666859948757,0.1125,1.0,1.0,5/27,1.65%,RPS19;CCL21;PHPT1;ACTN4;TUBB2B
prerank,positive regulation of innate immune response (GO:0045089),0.968830171786497,1.2355355469773932,0.0935,1.0,1.0,2/35,1.53%,RPS19;HLA-E
prerank,regulation of cytokine production involved in immune response (GO:0002718),0.9624867862622211,1.2352257635446373,0.109,1.0,1.0,1/24,0.16%,APOA1
prerank,"wound healing, spreading of cells (GO:0044319)",0.9583719231963185,1.235134112707235,0.092,1.0,1.0,6/22,1.50%,FLNA;CEACAM1;COL5A1;RHOC;RHOA;CD151
prerank,"nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)",0.9661525593110535,1.2351032294583424,0.1005,1.0,1.0,4/37,0.57%,RPS27A;UBC;UBA52;UBB
prerank,regulation of ubiquitin-protein transferase activity (GO:0051438),0.9627161413845378,1.2349212518918546,0.0965,1.0,1.0,1/29,0.14%,RPS2
prerank,positive regulation of response to stimulus (GO:0048584),0.9785874756130958,1.2348164075713821,0.0575,1.0,1.0,1/46,0.07%,B2M
prerank,negative regulation of RNA splicing (GO:0033119),0.9483649783753163,1.2347616703898159,0.088,1.0,1.0,9/19,2.89%,RPS13;RPS26;TMBIM6;PTBP1;SRSF6;RBMX;SRSF7;SAP18;RNPS1
prerank,translesion synthesis (GO:0019985),0.9655930738980154,1.2347252004225777,0.089,1.0,1.0,4/42,0.57%,RPS27A;UBC;UBA52;UBB
prerank,regulation of cell morphogenesis (GO:0022604),0.9618898799216586,1.2343771188188315,0.104,1.0,1.0,4/32,0.48%,SPARC;CLDN4;CFL1;CLDN3
prerank,DNA synthesis involved in DNA repair (GO:0000731),0.9674852135018888,1.2339146063435498,0.0915,1.0,1.0,4/42,0.57%,RPS27A;UBC;UBA52;UBB
prerank,ribosomal large subunit biogenesis (GO:0042273),0.9846596496368407,1.2338611893896259,0.035,1.0,1.0,14/56,0.43%,RPL10;RPL11;RPL3;RPL7A;RPL5;RPLP0;RPL35A;RPL6;RPL26;RPL10A;RPL7;RPL24;RPL23A;RPL14
prerank,positive regulation of mononuclear cell migration (GO:0071677),0.9582063973332826,1.2336916570159822,0.1025,1.0,1.0,5/31,1.69%,LGALS3;CALR;HMGB1;CXCL12;S100A14
prerank,positive regulation of wound healing (GO:0090303),0.9664187996525265,1.233509778248669,0.092,1.0,1.0,5/40,1.34%,ACTG1;CLDN4;CLDN3;MYLK;ITGB1
prerank,homotypic cell-cell adhesion (GO:0034109),0.9731580002754513,1.2329011939152956,0.0715,1.0,1.0,15/44,1.56%,ACTG1;ACTB;MYL9;CEACAM5;FLNA;GNAS;PPIA;FN1;HSPB1;HBB;CSRP1;CD99;MYH9;CLIC1;MYL12A
prerank,positive regulation of Ras protein signal transduction (GO:0046579),0.9910631937616117,1.2328352775254967,0.016,1.0,1.0,2/63,0.16%,COL3A1;APOA1
prerank,positive regulation of fibroblast proliferation (GO:0048146),0.9622742642993704,1.2328226925897414,0.1045,0.998224673429693,1.0,4/28,1.32%,S100A6;FN1;CD74;MIF
prerank,bone development (GO:0060348),0.9748598880679193,1.23269513590555,0.0745,0.995513473792303,1.0,2/40,0.44%,RPL13;GNAS
prerank,regulation of fibroblast proliferation (GO:0048145),0.9764864637769448,1.2325733064386661,0.0715,0.9927494391455198,1.0,5/46,0.98%,FTH1;S100A6;FN1;GSTP1;CD74
prerank,negative regulation of response to stimulus (GO:0048585),0.9867874473865725,1.2325378006559693,0.027,0.9884119784842128,1.0,2/60,0.16%,COL3A1;APOA1
prerank,negative regulation of phagocytosis (GO:0050765),0.954683175398417,1.232382584992772,0.0925,0.9863857613779835,1.0,3/17,2.25%,RACK1;HMGB1;SNX3
prerank,dendritic cell chemotaxis (GO:0002407),0.9504054782755906,1.2322083905139205,0.0935,0.9846970305161493,1.0,3/16,2.72%,CCL21;HMGB1;TRPM4
prerank,positive regulation of cholesterol efflux (GO:0010875),0.959479074666358,1.2321764414602623,0.1075,0.9804236389236493,1.0,3/23,1.86%,APOA1;APOE;LRP1
prerank,chordate embryonic development (GO:0043009),0.983570423101021,1.2319387267800888,0.0435,0.9797213067720164,1.0,1/58,0.05%,COL1A1
prerank,negative regulation of leukocyte mediated cytotoxicity (GO:0001911),0.9477693701331198,1.2318758723883474,0.09154577288644322,0.9760447596992877,1.0,2/15,1.53%,CEACAM1;HLA-E
prerank,regulation of establishment of cell polarity (GO:2000114),0.9460164573778373,1.2311094397837419,0.097,0.9845261340645409,1.0,2/15,0.61%,RACK1;GSN
prerank,"nucleotide-excision repair, DNA incision (GO:0033683)",0.9650734429944395,1.230609658997264,0.1025,0.988335249781419,1.0,4/39,0.57%,RPS27A;UBC;UBA52;UBB
prerank,amyloid fibril formation (GO:1990000),0.9803843344581381,1.2304832405743757,0.05,0.9857437121974121,1.0,11/58,0.85%,B2M;TTR;RPS27A;APOA1;CST3;UBC;UBA52;UBB;GSN;ITM2B;APOA4
prerank,regulation of ceramide biosynthetic process (GO:2000303),0.9454941489311759,1.2298128206193553,0.0985,0.9924088315896994,1.0,1/16,0.39%,RACK1
prerank,positive regulation of T cell mediated cytotoxicity (GO:0001916),0.954023507370336,1.229734188360037,0.1115,0.9890694969412258,1.0,4/25,2.66%,HLA-A;HLA-B;HLA-E;HLA-DRA
prerank,positive regulation of lipid metabolic process (GO:0045834),0.9655425560617579,1.2296542241184634,0.097,0.9858088040145345,1.0,3/25,1.15%,APOA1;APOA4;APOE
prerank,regulation of cholesterol transport (GO:0032374),0.9602147943790413,1.2296140559991924,0.0935,0.9819171946004663,1.0,5/25,2.53%,APOA1;APOA4;TSPO;LRP1;APOA2
prerank,negative chemotaxis (GO:0050919),0.9572864265409156,1.2294935829840754,0.1085,0.9792177312981756,1.0,2/33,1.42%,APOA1;RHOA
prerank,T cell mediated immunity (GO:0002456),0.9496115451558418,1.2293170857678795,0.093,0.9776868073881572,1.0,1/16,0.37%,HLA-A
prerank,regulation of intracellular pH (GO:0051453),0.9637675124542568,1.2291101304261727,0.0995,0.9766604743599053,1.0,3/36,1.02%,SLC26A3;ATP5F1B;CA2
prerank,response to hydrogen peroxide (GO:0042542),0.9659815622376275,1.2289789956346922,0.0905,0.9743679485140851,1.0,4/48,0.75%,FABP1;RPS3;HBA1;HBB
prerank,negative regulation of striated muscle cell differentiation (GO:0051154),0.9454840041551884,1.2287443630338133,0.10155077538769385,0.9738475878252825,1.0,1/18,0.35%,CEACAM5
prerank,protein homotetramerization (GO:0051289),0.9790197743755102,1.2285810075564956,0.061,0.9720862297127225,1.0,1/52,0.07%,B2M
prerank,myoblast fusion (GO:0007520),0.9478508371153958,1.2283770759316925,0.09054527263631816,0.9710177080295558,1.0,2/15,1.01%,CD81;CD9
prerank,positive regulation of neutrophil chemotaxis (GO:0090023),0.9549476865271797,1.227881193265394,0.102,0.974675186939401,1.0,4/19,1.43%,MDK;CD74;CCL21;RAC1
prerank,positive regulation of interleukin-2 production (GO:0032743),0.9569830878311589,1.2278444591284932,0.112,0.9708699558467535,1.0,2/26,1.60%,RPS3;SPTBN1
prerank,regulation of receptor-mediated endocytosis (GO:0048259),0.9718363565436877,1.2277753215411327,0.09,0.9677553678774083,1.0,6/39,1.43%,B2M;APOC3;CCL21;HNRNPK;ARF1;RAC1
prerank,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",0.9483617976114258,1.2276955654449615,0.111,0.9648046592468462,1.0,1/22,0.42%,RPS21
prerank,response to estrogen (GO:0043627),0.9593693897975064,1.2276778395233088,0.108,0.9608275435615101,1.0,2/34,0.77%,KRT19;CD24
prerank,positive regulation of neutrophil migration (GO:1902624),0.9576210185479053,1.2275674085205184,0.1025,0.958420004729651,1.0,5/22,1.43%,MDK;CD74;CCL21;CD99;RAC1
prerank,regulation of calcium ion import (GO:0090279),0.9553428322660095,1.2275283711493936,0.1105,0.9548780560519338,1.0,3/25,1.89%,LGALS3;CXCL12;CTNNB1
prerank,positive regulation of substrate adhesion-dependent cell spreading (GO:1900026),0.9584991359709619,1.2274482406896108,0.106,0.9520268275582291,1.0,10/36,1.96%,APOA1;S100A10;FLNA;MDK;OLFM4;P4HB;CALR;RAC1;CIB1;CDC42
prerank,posttranscriptional regulation of gene expression (GO:0010608),0.9742396777349397,1.227426009436379,0.068,0.9481967991318035,1.0,1/46,0.05%,RPL10
prerank,positive regulation of protein processing (GO:0010954),0.9484974647006282,1.226862484026492,0.1025,0.9529248592849102,1.0,5/20,2.68%,GSN;ENO1;MYH9;MELTF;HPN
prerank,negative regulation of neurogenesis (GO:0050768),0.9585607533306723,1.2268226290521886,0.0975,0.9494810099702746,1.0,4/35,1.63%,B2M;RHOA;PTN;RTN4
prerank,regulation of ion transmembrane transporter activity (GO:0032412),0.959902937821218,1.2265809150917402,0.113,0.9492565450123699,1.0,5/39,2.20%,FXYD3;FHL1;FXYD6;YWHAE;PHB2
prerank,anion transport (GO:0006820),0.968663543020417,1.2264609875261505,0.089,0.9470310426456668,1.0,3/43,1.96%,SLC26A3;TSPO;VDAC2
prerank,basement membrane organization (GO:0071711),0.9405322557643563,1.2262873492507673,0.10205102551275638,0.9456744256703281,1.0,10/16,4.39%,COL4A1;LAMB1;NID1;PXDN;FLRT2;LAMB2;HPN;CTSS;LAMB3;RAMP2
prerank,ribonucleoprotein complex biogenesis (GO:0022613),0.9859109681662275,1.2261906613341715,0.035,0.9432407142928437,1.0,17/58,1.07%,RPL11;RPS19;RPS24;RPS28;RPS6;RPS15;RPL5;RPL35A;RPS7;RPL26;RPS16;RPL7;RPS25;RPL14;RPL38;RPS17;NPM1
prerank,regulation of muscle contraction (GO:0006937),0.9585986042395932,1.2260396729230445,0.1,0.9415559583609288,1.0,5/28,1.18%,MYL9;TPM1;CNN1;ENO1;SRI
prerank,postreplication repair (GO:0006301),0.9619504309099765,1.2258562834381121,0.1045,0.9405516448267096,1.0,4/45,0.57%,RPS27A;UBC;UBA52;UBB
prerank,response to cAMP (GO:0051591),0.9635579070026885,1.2257602658053852,0.1025,0.9380546650952069,1.0,5/38,1.24%,SLC26A3;EZR;IGFBP5;AQP8;ZFP36L1
prerank,cellular iron ion homeostasis (GO:0006879),0.98236191178737,1.2252167320937004,0.0425,0.9422394372959281,1.0,2/58,0.04%,FTH1;FTL
prerank,negative regulation of T cell activation (GO:0050868),0.97125707763751,1.2251182428644871,0.089,0.9398436752977904,1.0,2/44,0.49%,LGALS3;CEACAM1
prerank,negative regulation of innate immune response (GO:0045824),0.9602999011831573,1.2250240694498162,0.104,0.9373744959910398,1.0,3/38,1.61%,RPS19;GRN;A2M
prerank,iron ion homeostasis (GO:0055072),0.9849328201205948,1.2247952678281115,0.034,0.9369367867513188,1.0,3/61,0.07%,FTH1;FTL;B2M
prerank,glycolytic process (GO:0006096),0.9508187718488026,1.22477976760663,0.11,0.9333175485770133,1.0,8/29,2.07%,GAPDH;TPI1;LDHA;ENO1;PKM;PFKL;PGAM1;PGK1
prerank,positive regulation of leukocyte migration (GO:0002687),0.9589899593788184,1.2241688009630556,0.116,0.9386073363561455,1.0,3/29,1.44%,LGALS3;MDK;PTN
prerank,negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059),0.9611357688943647,1.2240370610053568,0.1025,0.9367117377504324,1.0,8/38,1.85%,RPL11;RPL5;RPS7;RPL23;HSP90AB1;NOP53;GIPC1;PARK7
prerank,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),0.9434096449858635,1.2237018162427225,0.1025,0.9380854911465696,1.0,4/16,1.32%,MUC1;CD74;PTTG1IP;MIF
prerank,positive regulation of immune effector process (GO:0002699),0.9556601155155993,1.2235101253063307,0.111,0.9371520721582813,1.0,2/32,0.62%,RPS19;CD81
prerank,positive regulation of granulocyte chemotaxis (GO:0071624),0.9539575557359817,1.2234899783549529,0.113,0.9336613486270157,1.0,5/22,1.69%,MDK;CD74;CCL21;RAC1;S100A14
prerank,neuron apoptotic process (GO:0051402),0.9447576115978885,1.2230084789271702,0.106,0.9370555636056999,1.0,3/20,2.70%,GAPDH;APP;ERBB3
prerank,positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996),0.9469344494930486,1.222877806198297,0.0985,0.9351940906873821,1.0,3/16,1.98%,MDK;RHOA;ST3GAL4
prerank,regulation of ubiquitin-dependent protein catabolic process (GO:2000058),0.9688718133654676,1.2217166704478253,0.1,0.9484748729522944,1.0,4/42,0.50%,RPL11;RPL5;RPS7;RPL23
prerank,iron ion transport (GO:0006826),0.9731482942038838,1.2215189756874951,0.072,0.9475940933568848,1.0,1/50,0.02%,FTH1
prerank,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),0.9492915206175115,1.2212484588141772,0.104,0.9478519373725205,1.0,5/18,1.88%,PPIA;HSPB1;P4HB;SFPQ;SOD1
prerank,myeloid cell differentiation (GO:0030099),0.9700466676904036,1.2209488079644206,0.083,0.9483595527132841,1.0,4/51,1.24%,RPS19;RPS14;SLC25A5;ATP5IF1
prerank,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.9935193431543655,1.2209376724649408,0.006,0.9448344847019318,1.0,76/90,0.57%,RPL41;RPL13;RPL10;RPS8;RPLP1;RPS12;RPL13A;RPL34;RPS27;RPS23;RPS2;RPS18;RPS15A;RPL37A;RPL32;RPS27A;RPL11;RPS19;RPS24;RPS28;RPS6;RPL37;RPL28;RPS3A;RPS15;RPS14;RPL9;RPL3;RPL12;RPS4X;RPL29;RPL30;RPL19;RPL18A;RPL8;RPL18;RPL7A;RPL5;RPLP0;RPL35A;RPL36;RPS3;RPL15;RPL4;RPL6;RPL21;RPL35;RPS11;RPLP2;RPS13;RPL39;RPS29;RPS7;RPL22;RPL26;RPS26;RPSA;RPS9;RPL31;RPL10A;RPS16;RPL7;RPL24;RPS25;RPS5;RPS21;RPL23A;RPL14;RPL27A;RPS10;RPL23;RPS20;RPL36A;RPL27;UBA52;RPL38
prerank,regulation of exit from mitosis (GO:0007096),0.9578370550074029,1.2206787351942117,0.1115,0.9449029518785734,1.0,4/38,0.57%,RPS27A;UBC;UBA52;UBB
prerank,glucose catabolic process to pyruvate (GO:0061718),0.9474261045532111,1.2206553151672082,0.112056028014007,0.9379480326319742,1.0,7/24,2.07%,GAPDH;TPI1;ENO1;PKM;PFKL;PGAM1;PGK1
prerank,canonical glycolysis (GO:0061621),0.9474261045532111,1.2206553151672082,0.112056028014007,0.9379480326319742,1.0,7/24,2.07%,GAPDH;TPI1;ENO1;PKM;PFKL;PGAM1;PGK1
prerank,positive regulation of receptor-mediated endocytosis (GO:0048260),0.9723043362805766,1.2201057741278507,0.0905,0.9422017004003245,1.0,5/44,0.99%,B2M;CD63;ANXA2;CCL21;HNRNPK
prerank,cellular response to vascular endothelial growth factor stimulus (GO:0035924),0.9502490457029574,1.2200027221113843,0.113,0.9400211217769371,1.0,3/34,1.25%,MT1G;HSPB1;NR4A1
prerank,skeletal muscle organ development (GO:0060538),0.9535053333867408,1.2198922474069727,0.1235,0.9381271885791402,1.0,4/32,2.77%,MYL6;TCF21;MYH14;CAV1
prerank,positive regulation of stem cell proliferation (GO:2000648),0.9376526203017559,1.2193327368270848,0.109,0.9426194434751263,1.0,3/17,2.83%,EPCAM;HNRNPU;LTBP3
prerank,negative regulation of anoikis (GO:2000811),0.9384234155095411,1.2193226316562211,0.102,0.9391588314128365,1.0,5/16,2.77%,CEACAM5;CEACAM6;ITGB1;MCL1;CAV1
prerank,negative regulation of platelet activation (GO:0010544),0.9416072490741423,1.2191271570219193,0.117,0.9383571606593074,1.0,4/16,3.03%,CEACAM1;CD9;APOE;PDGFRA
prerank,positive regulation of biosynthetic process (GO:0009891),0.9675019687536127,1.218927182411774,0.0965,0.9375973655602761,1.0,5/44,1.49%,APOA1;VIM;APOA4;APOE;CYBA
prerank,negative regulation of cell-cell adhesion (GO:0022408),0.957918387348321,1.2184459757939934,0.113,0.9409176501121063,1.0,6/41,1.66%,APOA1;EPCAM;SPINT2;ASS1;CDH1;KLF4
prerank,regulation of sodium ion transmembrane transporter activity (GO:2000649),0.9575306405398759,1.2181779821616618,0.124,0.9410073234294857,1.0,3/40,1.90%,FXYD3;SLC9A3R1;FXYD6
prerank,erythrocyte differentiation (GO:0030218),0.9658885808823215,1.2181654609432244,0.11,0.9376657657283686,1.0,5/45,1.59%,RPS19;RPS14;SLC25A5;ATP5IF1;ID2
prerank,antibacterial humoral response (GO:0019731),0.959860837050287,1.218102638267826,0.1095,0.9350586191487061,1.0,10/39,3.21%,RPL39;HLA-A;JCHAIN;HLA-E;PI3;DEFA3;SLPI;WFDC2;DEFA5;DMBT1
prerank,regulation of establishment or maintenance of cell polarity (GO:0032878),0.9366863579580375,1.2178698193651931,0.1015,0.934787767433071,1.0,3/17,2.60%,RACK1;LLGL2;RAP1B
prerank,regulation of cell-cell adhesion mediated by cadherin (GO:2000047),0.9364678067959123,1.2178546817474998,0.1185,0.9315596216282456,1.0,1/19,0.35%,EPCAM
prerank,negative regulation of DNA metabolic process (GO:0051053),0.9463004295440167,1.2172136165847787,0.12,0.9367944710245203,1.0,3/26,2.06%,RPS3;SUB1;CDKN1A
prerank,positive regulation of alpha-beta T cell activation (GO:0046635),0.9422307017597787,1.2170133295198333,0.1055,0.9361486886850902,1.0,4/19,3.61%,HLA-A;HLA-E;HLA-DRA;HLA-DRB1
prerank,regulation of vascular endothelial growth factor signaling pathway (GO:1900746),0.9424785217467653,1.216971163499182,0.1035,0.933262757765579,1.0,2/19,0.56%,DCN;CD63
prerank,positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),0.9532906039688714,1.2169527767364015,0.1205,0.9301089160273694,1.0,12/39,2.94%,RPS3;RPS7;RACK1;UBB;SLC9A3R1;SFPQ;SOD1;NUPR1;EIF5A;FIS1;CAV1;BCAP31
prerank,positive regulation of cation channel activity (GO:2001259),0.9531197713996465,1.2169021940345885,0.123,0.9273744045341604,1.0,6/38,2.82%,TMSB4X;CALM2;CALM1;CALM3;CTSS;GAL
prerank,striated muscle tissue development (GO:0014706),0.9513213155550265,1.2165773619348934,0.1205,0.9284062507723645,1.0,1/34,0.19%,MYL6
prerank,cytoplasmic translation (GO:0002181),0.9930231800157225,1.2162932160847066,0.008,0.9288393390138594,1.0,75/93,0.57%,RPL41;RPL13;RPL10;RPS8;RPLP1;RPS12;RPL13A;RPL34;RPS27;RPS23;RPS2;RPS18;RPS15A;RPL37A;RPL32;RPS27A;RPL11;RPS19;RPS24;RPS28;RPS6;RPL37;RPL28;RPS3A;RPS15;RPS14;RPL9;RPL3;RPL12;RPS4X;RPL29;RPL30;RPL19;RPL18A;RPL8;RPL18;RPL7A;RPL5;RPLP0;RPL35A;RPL36;RPS3;RPL15;RPL4;RPL6;RPL21;RPL35;RPS11;RPS13;RPL39;RPS29;RPS7;RPL22;RPL26;RPS26;RPSA;RPS9;RPL31;RPL10A;RPS16;RPL7;RPL24;RPS25;RPS5;RPS21;RPL23A;RPL14;RPL27A;RPS10;RPL23;RPS20;RPL36A;RPL27;UBA52;RPL38
prerank,cotranslational protein targeting to membrane (GO:0006613),0.9932494566303353,1.2162698949832784,0.0065,0.925784177670673,1.0,76/94,0.57%,RPL41;RPL13;RPL10;RPS8;RPLP1;RPS12;RPL13A;RPL34;RPS27;RPS23;RPS2;RPS18;RPS15A;RPL37A;RPL32;RPS27A;RPL11;RPS19;RPS24;RPS28;RPS6;RPL37;RPL28;RPS3A;RPS15;RPS14;RPL9;RPL3;RPL12;RPS4X;RPL29;RPL30;RPL19;RPL18A;RPL8;RPL18;RPL7A;RPL5;RPLP0;RPL35A;RPL36;RPS3;RPL15;RPL4;RPL6;RPL21;RPL35;RPS11;RPLP2;RPS13;RPL39;RPS29;RPS7;RPL22;RPL26;RPS26;RPSA;RPS9;RPL31;RPL10A;RPS16;RPL7;RPL24;RPS25;RPS5;RPS21;RPL23A;RPL14;RPL27A;RPS10;RPL23;RPS20;RPL36A;RPL27;UBA52;RPL38
prerank,glycolytic process through glucose-6-phosphate (GO:0061620),0.9460027488459922,1.2160626409388067,0.11605802901450725,0.9252152767425372,1.0,7/25,2.07%,GAPDH;TPI1;ENO1;PKM;PFKL;PGAM1;PGK1
prerank,regulation of superoxide anion generation (GO:0032928),0.9352956564080166,1.2160421970846713,0.1115,0.9222552154836328,1.0,3/15,1.88%,GSTP1;CD177;SOD1
prerank,ventricular cardiac muscle tissue development (GO:0003229),0.9440445935714722,1.216002682192024,0.113,0.9195145975813056,1.0,4/25,2.46%,TPM1;ID2;DSG2;FKBP1A
prerank,regulation of lipid biosynthetic process (GO:0046890),0.9553856128524623,1.2156323364978556,0.121,0.9210626028608191,1.0,7/35,2.85%,APOA1;CEACAM1;APOA4;APOE;EIF6;ASAH1;PCK1
prerank,positive regulation of ubiquitin-protein transferase activity (GO:0051443),0.9491907097305127,1.2152708288882625,0.1285,0.9224659925125211,1.0,2/31,1.29%,RPS2;SKP1
prerank,sodium ion homeostasis (GO:0055078),0.9498402180957733,1.214920388410687,0.118,0.9240646610016402,1.0,5/25,1.77%,ATP1A1;SCNN1B;ATP1B3;ATP1B1;SCNN1A
